ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
26836;*;*;*;*;*;*;*;*;<=50K
26837;*;*;*;*;*;*;*;*;<=50K
26838;Male;*;White;*;*;*;Non-Government;*;<=50K
26839;*;*;*;*;*;*;*;*;<=50K
26840;*;*;*;*;*;*;*;*;<=50K
26841;*;*;*;*;*;*;*;*;>50K
26842;*;*;*;*;*;*;*;*;<=50K
26843;*;*;*;*;*;*;*;*;<=50K
26844;*;*;*;*;*;*;*;*;>50K
26845;*;*;*;*;*;*;*;*;<=50K
26846;*;*;*;*;*;*;*;*;<=50K
26847;*;*;*;*;*;*;*;*;>50K
26848;*;*;*;*;*;*;Non-Government;*;>50K
26849;*;*;*;*;*;*;*;*;<=50K
26850;*;*;*;*;*;*;*;*;<=50K
26851;*;*;*;*;*;*;*;*;<=50K
26852;Male;*;White;*;*;*;Non-Government;*;<=50K
26853;*;*;*;*;*;*;*;*;<=50K
26854;*;*;*;*;*;*;*;*;<=50K
26855;*;*;*;*;*;*;*;*;>50K
26856;*;*;*;*;*;*;*;*;>50K
26857;*;*;*;*;*;*;Non-Government;*;>50K
26858;*;*;*;*;*;*;*;*;>50K
26859;Male;*;White;*;*;*;Non-Government;*;<=50K
26860;Male;*;White;*;*;*;Non-Government;*;<=50K
26861;Male;*;White;*;*;*;*;*;<=50K
26862;*;*;*;*;Higher education;*;Non-Government;*;<=50K
26863;*;*;*;*;*;*;*;*;<=50K
26864;*;*;*;*;*;*;*;*;<=50K
26865;*;*;*;*;*;*;*;*;<=50K
26866;*;*;*;*;*;*;*;*;<=50K
26867;*;*;*;*;*;*;*;*;>50K
26868;*;*;*;*;*;*;*;*;<=50K
26869;*;*;*;*;*;*;*;*;<=50K
26870;*;*;*;*;*;*;*;*;<=50K
26871;Male;*;*;spouse not present;*;*;*;*;<=50K
26872;*;*;*;*;*;*;*;*;<=50K
26873;*;*;*;*;*;*;*;*;>50K
26874;*;*;*;*;*;*;*;*;>50K
26875;*;*;*;*;*;*;*;*;>50K
26876;Male;*;White;*;*;*;*;*;<=50K
26877;*;*;*;*;*;*;*;*;>50K
26878;*;*;*;*;*;*;Non-Government;*;<=50K
26879;Male;*;*;*;*;*;*;*;<=50K
26880;*;*;*;*;*;*;*;*;>50K
26881;Male;*;White;*;*;*;*;*;<=50K
26882;*;*;*;*;*;*;*;*;>50K
26883;*;*;*;*;*;*;*;*;>50K
26884;*;*;*;*;*;*;*;*;>50K
26885;Male;*;*;spouse not present;*;*;*;*;<=50K
26886;*;*;*;*;*;*;*;*;>50K
26887;*;*;*;*;*;*;*;*;>50K
26888;*;*;*;*;*;*;*;*;<=50K
26889;*;*;*;*;*;*;*;*;>50K
26890;Male;*;White;*;*;*;*;*;<=50K
26891;*;*;*;*;*;*;*;*;<=50K
26892;*;*;*;*;*;*;*;*;<=50K
26893;*;*;*;*;*;*;*;*;<=50K
26894;*;*;*;*;*;*;*;*;<=50K
26895;*;*;*;*;*;*;*;*;>50K
26896;*;*;*;*;*;*;*;*;<=50K
26897;*;*;*;*;*;*;*;*;<=50K
26898;Male;*;*;*;*;*;*;*;<=50K
26899;*;*;*;*;*;*;*;*;<=50K
26900;Male;*;White;*;*;*;*;*;<=50K
26901;*;*;*;*;*;*;*;*;<=50K
26902;*;*;*;*;*;*;*;*;<=50K
26903;*;*;*;*;*;*;*;*;<=50K
26904;*;*;*;*;*;*;*;*;<=50K
26905;*;*;*;*;*;*;*;*;<=50K
26906;*;*;*;*;*;*;*;*;>50K
26907;*;*;*;*;*;*;*;*;<=50K
26908;*;*;*;*;*;*;*;*;>50K
26909;*;*;*;*;*;*;*;*;<=50K
26910;*;*;*;*;*;*;*;*;<=50K
26911;Male;*;*;*;*;*;*;*;<=50K
26912;Male;*;White;*;*;*;*;*;<=50K
26913;*;*;*;*;*;*;*;*;>50K
26914;*;*;*;*;*;*;*;*;>50K
26915;*;*;*;*;*;*;*;*;<=50K
26916;Male;*;*;spouse not present;*;*;*;*;<=50K
26917;*;*;*;*;*;*;*;*;<=50K
26918;Male;*;White;*;*;*;Non-Government;*;<=50K
26919;*;*;*;*;*;*;*;*;<=50K
26920;*;*;*;*;*;*;*;*;>50K
26921;*;*;*;*;*;*;*;*;<=50K
26922;*;*;*;*;*;*;*;*;<=50K
26923;Male;*;White;*;*;*;Non-Government;*;<=50K
26924;Male;*;*;spouse not present;*;*;*;*;<=50K
26925;*;*;*;*;*;*;*;*;<=50K
26926;*;*;*;*;*;*;*;*;<=50K
26927;*;*;*;*;*;*;*;*;>50K
26928;Male;*;White;*;*;*;*;*;<=50K
26929;*;*;*;*;*;*;*;*;>50K
26930;*;*;*;*;*;*;*;*;>50K
26931;*;*;*;*;*;*;*;*;>50K
26932;*;*;*;*;*;*;*;*;<=50K
26933;*;*;*;*;Higher education;*;Non-Government;*;<=50K
26934;Male;*;White;*;*;*;Non-Government;*;>50K
26935;*;*;*;*;*;*;Non-Government;*;<=50K
26936;*;*;*;*;*;*;Non-Government;*;<=50K
26937;*;*;*;*;*;*;*;*;<=50K
26938;*;*;*;*;*;*;*;*;<=50K
26939;*;*;*;*;*;*;*;*;<=50K
26940;*;*;*;*;*;*;*;*;<=50K
26941;*;*;*;*;*;*;*;*;<=50K
26942;*;*;*;*;*;*;*;*;<=50K
26943;*;*;*;*;*;*;*;*;<=50K
26944;*;*;*;*;Higher education;*;Non-Government;*;<=50K
26945;*;*;*;*;*;*;*;*;<=50K
26946;*;*;*;*;*;*;*;*;<=50K
26947;*;*;*;*;*;*;*;*;<=50K
26948;*;*;*;*;*;*;*;*;>50K
26949;Male;*;*;*;*;*;*;*;<=50K
26950;*;*;*;*;*;*;*;*;<=50K
26951;*;*;*;*;*;*;*;*;<=50K
26952;*;*;*;*;*;*;*;*;<=50K
26953;*;*;*;*;Higher education;*;Non-Government;*;<=50K
26954;*;*;*;*;*;*;*;*;<=50K
26955;*;*;*;*;*;*;*;*;<=50K
26956;Male;*;*;spouse not present;*;*;*;*;<=50K
26957;*;*;*;*;*;*;*;*;<=50K
26958;*;*;*;*;*;*;*;*;>50K
26959;*;*;*;*;*;*;*;*;<=50K
26960;Male;*;White;*;*;*;*;*;<=50K
26961;*;*;*;*;*;*;*;*;<=50K
26962;Male;*;*;*;*;*;*;*;<=50K
26963;*;*;*;*;*;North America;*;*;<=50K
26964;*;*;*;*;Higher education;*;Non-Government;*;>50K
26965;*;*;*;*;*;*;*;*;<=50K
26966;*;*;*;*;*;*;*;*;<=50K
26967;*;*;*;*;*;*;*;*;<=50K
26968;Male;*;*;*;*;*;*;*;<=50K
26969;*;*;*;*;*;*;*;*;<=50K
26970;*;*;*;*;*;*;Non-Government;*;>50K
26971;*;*;*;*;*;*;*;*;<=50K
26972;*;*;*;*;*;*;Non-Government;*;<=50K
26973;*;*;*;*;*;*;*;*;<=50K
26974;*;*;*;*;*;*;*;*;<=50K
26975;*;*;*;*;*;*;*;*;<=50K
26976;*;*;*;*;*;*;Non-Government;*;<=50K
26977;*;*;*;*;*;*;Non-Government;*;<=50K
26978;*;*;*;*;*;*;*;*;>50K
26979;*;*;*;*;*;*;*;*;>50K
26980;*;*;*;*;*;*;*;*;<=50K
26981;*;*;*;*;*;*;Non-Government;*;<=50K
26982;*;*;*;*;*;*;*;*;<=50K
26983;*;*;*;*;Higher education;*;Non-Government;*;>50K
26984;*;*;*;*;*;*;*;*;<=50K
26985;*;*;*;*;*;*;*;*;<=50K
26986;*;*;*;*;*;*;*;*;>50K
26987;*;*;*;*;Higher education;*;Non-Government;*;<=50K
26988;*;*;*;*;Higher education;*;Non-Government;*;>50K
26989;*;*;*;*;*;*;Non-Government;*;>50K
26990;*;*;*;*;*;*;*;*;<=50K
26991;*;*;*;*;*;*;*;*;<=50K
26992;*;*;*;*;*;*;*;*;>50K
26993;*;*;*;*;*;North America;*;*;<=50K
26994;Male;*;*;spouse not present;*;*;*;*;<=50K
26995;*;*;*;*;*;*;*;*;>50K
26996;*;*;*;*;*;*;*;*;<=50K
26997;*;*;*;*;*;*;*;*;<=50K
26998;*;*;*;*;*;North America;*;*;<=50K
26999;*;*;*;*;*;*;*;*;<=50K
27000;*;*;*;*;*;*;*;*;<=50K
27001;*;*;*;*;*;*;*;*;<=50K
27002;*;*;*;*;*;*;*;*;>50K
27003;Male;*;White;*;*;*;Non-Government;*;>50K
27004;*;*;*;*;*;*;Non-Government;*;<=50K
27005;*;*;*;*;*;*;*;*;<=50K
27006;*;*;*;*;*;*;*;*;<=50K
27007;*;*;*;*;*;*;*;*;<=50K
27008;*;*;*;*;*;*;*;*;>50K
27009;*;*;*;*;*;*;*;*;>50K
27010;*;*;*;*;*;*;*;*;<=50K
27011;*;*;*;*;*;*;Non-Government;*;>50K
27012;*;*;*;*;*;*;*;*;<=50K
27013;*;*;*;*;*;*;*;*;<=50K
27014;*;*;*;*;*;*;*;*;<=50K
27015;*;*;*;*;*;*;*;*;<=50K
27016;*;*;*;*;*;*;*;*;<=50K
27017;*;*;*;*;*;*;*;*;<=50K
27018;*;*;*;*;*;*;*;*;>50K
27019;*;*;*;*;*;*;*;*;<=50K
27020;*;*;*;*;*;*;*;*;<=50K
27021;Male;*;White;*;*;*;*;*;>50K
27022;*;*;*;*;*;*;*;*;<=50K
27023;Male;*;White;*;*;*;*;*;<=50K
27024;Male;*;White;*;*;*;*;*;<=50K
27025;*;*;*;*;*;*;*;*;<=50K
27026;Male;*;White;*;*;*;Non-Government;*;<=50K
27027;*;*;*;*;*;*;*;*;<=50K
27028;*;*;*;*;*;*;*;*;<=50K
27029;*;*;*;*;*;*;*;*;>50K
27030;*;*;*;*;*;*;*;*;<=50K
27031;*;*;*;*;*;*;*;*;<=50K
27032;Male;*;White;*;*;*;*;*;>50K
27033;*;*;*;*;*;North America;*;*;>50K
27034;*;*;*;*;*;*;Non-Government;*;<=50K
27035;*;*;*;*;*;*;*;*;>50K
27036;*;*;*;*;*;*;Non-Government;*;<=50K
27037;*;*;*;*;*;*;Non-Government;*;>50K
27038;*;*;*;*;*;*;*;*;<=50K
27039;*;*;*;*;*;*;*;*;<=50K
27040;*;*;*;*;*;*;*;*;>50K
27041;*;*;*;*;*;*;*;*;<=50K
27042;*;*;*;*;*;*;*;*;<=50K
27043;*;*;*;*;*;*;*;*;<=50K
27044;*;*;*;*;*;*;*;*;<=50K
27045;*;*;*;*;*;*;*;*;>50K
27046;*;*;*;*;*;*;Non-Government;*;>50K
27047;*;*;*;*;*;*;*;*;<=50K
27048;*;*;*;*;*;*;*;*;>50K
27049;*;*;*;*;*;*;*;*;<=50K
27050;*;*;*;*;*;*;*;*;>50K
27051;*;*;*;*;*;*;*;*;>50K
27052;*;*;*;*;*;*;*;*;<=50K
27053;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27054;*;*;*;*;*;*;*;*;<=50K
27055;*;*;*;*;*;*;*;*;>50K
27056;*;*;*;*;*;*;Non-Government;*;<=50K
27057;*;*;*;*;*;*;*;*;<=50K
27058;*;*;*;*;*;*;*;*;<=50K
27059;*;*;*;*;*;*;*;*;<=50K
27060;*;*;*;*;*;*;*;*;<=50K
27061;*;*;*;*;*;*;*;*;<=50K
27062;*;*;*;*;*;*;*;*;<=50K
27063;*;*;*;*;*;*;*;*;<=50K
27064;*;*;*;*;*;*;*;*;<=50K
27065;Male;*;White;*;*;*;*;*;<=50K
27066;*;*;*;*;*;*;*;*;<=50K
27067;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27068;*;*;*;*;*;*;*;*;<=50K
27069;*;*;*;*;*;*;*;*;<=50K
27070;*;*;*;*;*;*;*;*;<=50K
27071;Male;*;White;*;*;*;*;*;<=50K
27072;*;*;*;*;*;*;Non-Government;*;<=50K
27073;*;*;*;*;*;*;*;*;<=50K
27074;*;*;*;*;*;*;*;*;>50K
27075;Male;*;*;*;*;*;*;*;<=50K
27076;*;*;*;*;*;*;*;*;<=50K
27077;*;*;*;*;*;*;*;*;<=50K
27078;*;*;*;*;*;*;*;*;<=50K
27079;Male;*;*;spouse not present;*;*;*;*;<=50K
27080;*;*;*;*;*;*;Non-Government;*;<=50K
27081;*;*;*;*;*;*;*;*;<=50K
27082;Male;*;*;spouse not present;*;*;*;*;<=50K
27083;*;*;*;*;*;*;*;*;<=50K
27084;*;*;*;*;*;*;Non-Government;*;<=50K
27085;*;*;*;*;*;*;*;*;<=50K
27086;*;*;*;*;*;*;*;*;<=50K
27087;*;*;*;*;*;*;*;*;<=50K
27088;*;*;*;*;*;*;*;*;>50K
27089;*;*;*;*;*;*;Non-Government;*;<=50K
27090;*;*;*;*;*;*;Non-Government;*;>50K
27091;*;*;*;*;*;*;*;*;<=50K
27092;Male;*;White;*;*;*;Non-Government;*;<=50K
27093;*;*;*;*;*;*;Non-Government;*;<=50K
27094;*;*;*;*;*;*;*;*;<=50K
27095;*;*;*;*;*;*;*;*;<=50K
27096;*;*;*;*;*;*;*;*;>50K
27097;*;*;*;*;*;*;*;*;<=50K
27098;*;*;*;*;*;*;*;*;<=50K
27099;Male;*;White;*;*;*;Non-Government;*;>50K
27100;Male;*;*;*;*;*;*;*;<=50K
27101;*;*;*;*;*;*;*;*;>50K
27102;*;*;*;*;*;*;*;*;<=50K
27103;*;*;*;*;*;*;*;*;>50K
27104;Male;*;*;*;*;*;*;*;<=50K
27105;*;*;*;*;*;*;*;*;<=50K
27106;*;*;*;*;*;*;*;*;<=50K
27107;*;*;*;*;*;*;Non-Government;*;<=50K
27108;*;*;*;*;*;*;Non-Government;*;>50K
27109;*;*;*;*;*;*;*;*;>50K
27110;Male;*;*;*;*;*;*;*;<=50K
27111;*;*;*;*;*;*;Non-Government;*;>50K
27112;*;*;*;*;*;*;Non-Government;*;<=50K
27113;Male;*;White;*;*;*;*;*;>50K
27114;*;*;*;*;*;*;Non-Government;*;<=50K
27115;*;*;*;*;*;*;*;*;<=50K
27116;*;*;*;*;*;*;*;*;<=50K
27117;*;*;*;*;*;*;*;*;<=50K
27118;*;*;*;*;*;*;*;*;<=50K
27119;*;*;*;*;*;*;*;*;>50K
27120;Male;*;White;*;*;*;Non-Government;*;<=50K
27121;*;*;*;*;*;*;*;*;<=50K
27122;*;*;*;*;*;*;*;*;>50K
27123;Male;*;White;*;*;*;*;*;>50K
27124;*;*;*;*;*;*;*;*;>50K
27125;*;*;*;*;*;*;Non-Government;*;<=50K
27126;*;*;*;*;*;*;*;*;>50K
27127;*;*;*;*;*;*;*;*;<=50K
27128;*;*;*;*;*;*;*;*;<=50K
27129;*;*;*;*;*;*;*;*;<=50K
27130;Male;*;*;spouse not present;*;*;*;*;<=50K
27131;*;*;*;*;*;*;*;*;>50K
27132;*;*;*;*;*;*;*;*;>50K
27133;*;*;*;*;*;*;*;*;<=50K
27134;*;*;*;*;*;*;Non-Government;*;<=50K
27135;Male;*;White;*;*;*;*;*;<=50K
27136;*;*;*;*;*;*;*;*;<=50K
27137;*;*;*;*;*;*;*;*;<=50K
27138;*;*;*;*;*;*;*;*;<=50K
27139;*;*;*;*;*;*;*;*;<=50K
27140;*;*;*;*;*;*;*;*;<=50K
27141;*;*;*;*;*;*;*;*;<=50K
27142;*;*;*;*;*;*;*;*;<=50K
27143;*;*;*;*;*;*;*;*;>50K
27144;Male;*;White;*;*;*;Non-Government;*;<=50K
27145;*;*;*;*;*;*;Non-Government;*;<=50K
27146;*;*;*;*;*;*;*;*;<=50K
27147;*;*;*;*;Higher education;*;Non-Government;*;>50K
27148;*;*;*;*;*;*;*;*;<=50K
27149;*;*;*;*;*;*;*;*;>50K
27150;*;*;*;*;*;*;*;*;>50K
27151;Male;*;*;*;*;*;*;*;<=50K
27152;*;*;*;*;*;*;*;*;<=50K
27153;*;*;*;*;*;*;*;*;<=50K
27154;*;*;*;*;*;*;*;*;>50K
27155;Male;*;White;*;*;*;Non-Government;*;<=50K
27156;Male;*;White;*;*;*;Non-Government;*;<=50K
27157;*;*;*;*;*;*;*;*;<=50K
27158;*;*;*;*;*;*;Non-Government;*;<=50K
27159;*;*;*;*;*;*;*;*;<=50K
27160;*;*;*;*;*;*;*;*;>50K
27161;*;*;*;*;*;*;*;*;<=50K
27162;*;*;*;*;*;*;*;*;<=50K
27163;*;*;*;*;*;*;*;*;<=50K
27164;*;*;*;*;*;*;*;*;<=50K
27165;*;*;*;*;*;*;Non-Government;*;<=50K
27166;*;*;*;*;*;*;*;*;<=50K
27167;*;*;*;*;*;*;*;*;<=50K
27168;*;*;*;*;*;*;*;*;<=50K
27169;*;*;*;*;*;*;*;*;>50K
27170;*;*;*;*;*;*;*;*;<=50K
27171;*;*;*;*;*;*;Non-Government;*;<=50K
27172;*;*;*;*;*;North America;*;*;>50K
27173;Male;*;White;*;*;*;Non-Government;*;<=50K
27174;*;*;*;*;*;*;*;*;>50K
27175;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27176;*;*;*;*;*;*;*;*;<=50K
27177;*;*;*;*;*;*;*;*;>50K
27178;*;*;*;*;*;*;*;*;<=50K
27179;*;*;*;*;*;*;Non-Government;*;<=50K
27180;*;*;*;*;*;*;*;*;>50K
27181;*;*;*;*;*;*;*;*;<=50K
27182;*;*;*;*;*;*;*;*;<=50K
27183;Male;*;*;*;*;*;*;*;<=50K
27184;Male;*;*;*;*;*;*;*;<=50K
27185;*;*;*;*;*;*;*;*;<=50K
27186;*;*;*;*;*;*;Non-Government;*;<=50K
27187;*;*;*;*;*;*;*;*;<=50K
27188;*;*;*;*;*;*;*;*;<=50K
27189;*;*;*;*;*;*;*;*;<=50K
27190;*;*;*;*;*;*;*;*;<=50K
27191;*;*;*;*;*;*;*;*;<=50K
27192;Male;*;*;*;*;*;*;*;>50K
27193;*;*;*;*;*;*;*;*;<=50K
27194;*;*;*;*;*;*;*;*;<=50K
27195;*;*;*;*;*;*;*;*;<=50K
27196;Male;*;*;*;*;*;*;*;<=50K
27197;*;*;*;*;*;*;*;*;<=50K
27198;*;*;*;*;*;*;*;*;<=50K
27199;Male;*;White;*;*;*;*;*;<=50K
27200;*;*;*;*;*;*;*;*;<=50K
27201;*;*;*;*;*;*;*;*;<=50K
27202;*;*;*;*;*;*;Non-Government;*;>50K
27203;*;*;*;*;*;*;*;*;>50K
27204;*;*;*;*;*;*;*;*;<=50K
27205;*;*;*;*;*;*;*;*;<=50K
27206;*;*;*;*;*;*;*;*;<=50K
27207;*;*;*;*;*;*;Non-Government;*;>50K
27208;*;*;*;*;*;*;*;*;>50K
27209;*;*;*;*;*;*;*;*;<=50K
27210;Male;*;White;*;*;*;Non-Government;*;>50K
27211;*;*;*;*;*;*;*;*;>50K
27212;Male;*;*;*;*;*;*;*;<=50K
27213;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27214;*;*;*;*;*;*;Non-Government;*;<=50K
27215;*;*;*;*;*;*;*;*;<=50K
27216;*;*;*;*;*;*;*;*;<=50K
27217;*;*;*;*;*;*;Non-Government;*;<=50K
27218;*;*;*;*;*;*;*;*;<=50K
27219;*;*;*;*;*;*;*;*;<=50K
27220;*;*;*;*;*;*;*;*;<=50K
27221;*;*;*;*;*;*;*;*;<=50K
27222;*;*;*;*;*;*;Non-Government;*;<=50K
27223;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27224;Male;*;*;*;*;*;*;*;<=50K
27225;Male;*;White;*;*;*;*;*;<=50K
27226;Male;*;*;*;*;*;*;*;<=50K
27227;*;*;*;*;*;*;*;*;<=50K
27228;*;*;*;*;*;*;*;*;<=50K
27229;*;*;*;*;*;*;*;*;<=50K
27230;*;*;*;*;*;*;*;*;>50K
27231;Male;*;White;*;*;*;*;*;<=50K
27232;*;*;*;*;*;*;*;*;<=50K
27233;*;*;*;*;*;*;Non-Government;*;<=50K
27234;*;*;*;*;*;*;*;*;<=50K
27235;*;*;*;*;*;*;*;*;<=50K
27236;*;*;*;*;*;*;*;*;<=50K
27237;*;*;*;*;*;*;*;*;>50K
27238;*;*;*;*;*;*;*;*;<=50K
27239;*;*;*;*;*;*;*;*;<=50K
27240;*;*;*;*;*;North America;*;*;<=50K
27241;*;*;*;*;*;*;*;*;<=50K
27242;*;*;*;*;*;*;*;*;>50K
27243;*;*;*;*;*;*;*;*;<=50K
27244;*;*;*;*;*;*;*;*;<=50K
27245;*;*;*;*;*;*;*;*;<=50K
27246;*;*;*;*;*;North America;*;*;<=50K
27247;*;*;*;*;*;*;*;*;<=50K
27248;*;*;*;*;*;*;*;*;<=50K
27249;*;*;*;*;*;*;*;*;>50K
27250;*;*;*;*;*;*;*;*;>50K
27251;*;*;*;*;*;*;*;*;<=50K
27252;*;*;*;*;*;*;*;*;>50K
27253;*;*;*;*;*;*;*;*;<=50K
27254;*;*;*;*;*;*;*;*;>50K
27255;Male;*;White;*;*;*;*;*;<=50K
27256;*;*;*;*;*;*;*;*;<=50K
27257;*;*;*;*;*;*;*;*;<=50K
27258;Male;*;White;*;*;*;Non-Government;*;>50K
27259;*;*;*;*;*;*;*;*;<=50K
27260;*;*;*;*;*;*;*;*;<=50K
27261;*;*;*;*;*;*;*;*;<=50K
27262;*;*;*;*;*;*;Non-Government;*;<=50K
27263;*;*;*;*;*;*;*;*;<=50K
27264;*;*;*;*;*;*;*;*;<=50K
27265;*;*;*;*;*;*;*;*;<=50K
27266;*;*;*;*;*;North America;*;*;<=50K
27267;*;*;*;*;*;*;*;*;<=50K
27268;*;*;*;*;*;*;*;*;>50K
27269;Male;*;White;*;*;*;*;*;<=50K
27270;*;*;*;*;*;*;*;*;<=50K
27271;*;*;*;*;*;*;Non-Government;*;<=50K
27272;Male;*;*;*;*;*;*;*;>50K
27273;*;*;*;*;*;*;*;*;>50K
27274;*;*;*;*;*;*;*;*;<=50K
27275;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27276;*;*;*;*;*;*;*;*;>50K
27277;Male;*;*;spouse not present;*;*;*;*;>50K
27278;*;*;*;*;*;*;*;*;<=50K
27279;Male;*;*;*;*;*;*;*;<=50K
27280;*;*;*;*;*;*;*;*;<=50K
27281;*;*;*;*;*;*;*;*;<=50K
27282;*;*;*;*;*;*;*;*;<=50K
27283;Male;*;*;*;*;*;*;*;<=50K
27284;*;*;*;*;*;*;*;*;<=50K
27285;*;*;*;*;*;*;*;*;<=50K
27286;*;*;*;*;*;*;*;*;<=50K
27287;*;*;*;*;*;*;*;*;<=50K
27288;*;*;*;*;*;*;Non-Government;*;<=50K
27289;*;*;*;*;*;*;*;*;<=50K
27290;*;*;*;*;*;*;*;*;<=50K
27291;*;*;*;*;*;*;*;*;<=50K
27292;Male;*;*;spouse not present;*;*;*;*;<=50K
27293;*;*;*;*;*;*;*;*;>50K
27294;*;*;*;*;*;*;*;*;<=50K
27295;Male;*;*;spouse not present;*;*;*;*;<=50K
27296;Male;*;White;*;*;*;*;*;<=50K
27297;*;*;*;*;Higher education;*;Non-Government;*;>50K
27298;*;*;*;*;*;*;*;*;>50K
27299;*;*;*;*;*;*;*;*;>50K
27300;*;*;*;*;*;*;*;*;<=50K
27301;*;*;*;*;*;*;*;*;<=50K
27302;*;*;*;*;*;*;*;*;<=50K
27303;Male;*;White;*;*;*;*;*;<=50K
27304;*;*;*;*;*;*;*;*;>50K
27305;*;*;*;*;*;*;*;*;<=50K
27306;*;*;*;*;*;*;*;*;<=50K
27307;*;*;*;*;*;*;*;*;>50K
27308;*;*;*;*;*;*;*;*;>50K
27309;*;*;*;*;*;*;Non-Government;*;<=50K
27310;*;*;*;*;*;*;*;*;<=50K
27311;*;*;*;*;*;*;*;*;<=50K
27312;*;*;*;*;*;*;*;*;<=50K
27313;*;*;*;*;*;*;*;*;<=50K
27314;*;*;*;*;*;*;*;*;<=50K
27315;*;*;*;*;*;*;*;*;<=50K
27316;*;*;*;*;*;*;Non-Government;*;<=50K
27317;Male;*;*;spouse not present;*;*;*;*;<=50K
27318;*;*;*;*;*;*;*;*;<=50K
27319;*;*;*;*;*;*;*;*;<=50K
27320;*;*;*;*;*;*;*;*;<=50K
27321;*;*;*;*;*;*;*;*;<=50K
27322;*;*;*;*;*;*;*;*;<=50K
27323;*;*;*;*;*;*;*;*;<=50K
27324;*;*;*;*;*;*;*;*;<=50K
27325;*;*;*;*;*;*;*;*;<=50K
27326;*;*;*;*;*;*;*;*;<=50K
27327;*;*;*;*;*;*;*;*;<=50K
27328;*;*;*;*;*;*;*;*;<=50K
27329;*;*;*;*;*;*;*;*;<=50K
27330;*;*;*;*;*;*;*;*;<=50K
27331;*;*;*;*;*;*;*;*;<=50K
27332;*;*;*;*;*;*;*;*;<=50K
27333;Male;*;*;*;*;*;*;*;<=50K
27334;*;*;*;*;*;*;*;*;<=50K
27335;*;*;*;*;*;*;*;*;<=50K
27336;*;*;*;*;*;*;*;*;<=50K
27337;Male;*;White;*;*;*;Non-Government;*;>50K
27338;*;*;*;*;*;*;*;*;<=50K
27339;*;*;*;*;*;*;Non-Government;*;<=50K
27340;*;*;*;*;*;*;*;*;>50K
27341;*;*;*;*;*;*;*;*;<=50K
27342;*;*;*;*;*;*;Non-Government;*;<=50K
27343;Male;*;*;spouse not present;*;*;*;*;<=50K
27344;*;*;*;*;*;*;*;*;<=50K
27345;*;*;*;*;*;*;*;*;<=50K
27346;*;*;*;*;*;*;*;*;>50K
27347;*;*;*;*;*;*;*;*;<=50K
27348;*;*;*;*;*;*;*;*;<=50K
27349;Male;*;White;*;*;*;Non-Government;*;<=50K
27350;*;*;*;*;*;*;*;*;<=50K
27351;Male;*;White;*;*;*;*;*;<=50K
27352;Male;*;*;spouse not present;*;*;*;*;<=50K
27353;*;*;*;*;*;*;*;*;<=50K
27354;*;*;*;*;*;North America;*;*;<=50K
27355;*;*;*;*;*;*;*;*;<=50K
27356;*;*;*;*;Higher education;*;Non-Government;*;<=50K
27357;*;*;*;*;*;*;Non-Government;*;<=50K
27358;*;*;*;*;*;*;*;*;>50K
27359;*;*;*;*;*;*;*;*;<=50K
27360;*;*;*;*;*;*;*;*;>50K
27361;*;*;*;*;*;*;*;*;>50K
27362;*;*;*;*;*;*;*;*;<=50K
27363;*;*;*;*;*;*;Non-Government;*;<=50K
27364;*;*;*;*;*;*;*;*;<=50K
27365;*;*;*;*;*;*;*;*;<=50K
27366;Male;*;*;spouse not present;*;*;*;*;<=50K
27367;*;*;*;*;*;*;*;*;<=50K
27368;*;*;*;*;*;*;*;*;<=50K
27369;*;*;*;*;*;*;*;*;>50K
27370;*;*;*;*;*;*;*;*;<=50K
27371;*;*;*;*;*;*;*;*;<=50K
27372;*;*;*;*;*;*;Non-Government;*;<=50K
27373;*;*;*;*;*;*;*;*;<=50K
27374;Male;*;White;*;*;*;*;*;<=50K
27375;*;*;*;*;*;*;*;*;>50K
27376;*;*;*;*;*;*;*;*;<=50K
27377;*;*;*;*;*;*;*;*;<=50K
27378;*;*;*;*;*;*;*;*;>50K
27379;*;*;*;*;*;*;Non-Government;*;<=50K
27380;*;*;*;*;*;*;Non-Government;*;<=50K
27381;*;*;*;*;*;*;*;*;>50K
27382;*;*;*;*;*;*;*;*;>50K
27383;*;*;*;*;*;*;*;*;>50K
27384;Male;*;White;*;*;*;*;*;<=50K
27385;*;*;*;*;*;*;*;*;<=50K
27386;*;*;*;*;*;*;*;*;<=50K
27387;*;*;*;*;*;*;*;*;>50K
27388;*;*;*;*;*;*;*;*;<=50K
27389;*;*;*;*;*;*;*;*;>50K
27390;Male;*;White;*;*;*;*;*;<=50K
27391;Male;*;*;spouse not present;*;*;*;*;<=50K
27392;*;*;*;*;*;*;*;*;>50K
27393;*;*;*;*;*;*;*;*;<=50K
27394;*;*;*;*;*;*;*;*;>50K
27395;Male;*;White;*;*;*;Non-Government;*;<=50K
27396;Male;*;White;*;*;*;Non-Government;*;<=50K
27397;*;*;*;*;*;*;Non-Government;*;<=50K
